timestamp,corriente_ac_r,corriente_ac_s,corriente_ac_t,voltaje_ac_rs,voltaje_ac_st,voltaje_ac_tr,temp_sala_s01,temp_sala_s02
2025-12-19 00:30:00,56.77,57.81666666666666,64.02666666666666,217.71,216.68999999999997,222.16,26.5,24.0
2025-12-19 00:40:00,63.0475,63.5625,68.4325,216.5675,215.4475,221.4925,24.75,22.25
2025-12-19 00:50:00,56.870000000000005,57.81666666666666,64.12333333333333,216.93999999999997,215.63666666666668,221.5666666666667,25.166666666666668,22.833333333333332
2025-12-19 01:00:00,56.97,57.77,64.27,217.23666666666668,216.04666666666665,221.85999999999999,26.5,24.333333333333332
2025-12-19 01:10:00,59.915,60.5775,65.73,217.14749999999998,215.9275,221.8475,24.5,21.75
2025-12-19 01:20:00,56.82,57.57,63.77666666666667,217.53,216.4,222.33666666666667,25.833333333333332,23.5
2025-12-19 01:30:00,56.52,57.620000000000005,63.73,218.35999999999999,217.04333333333332,222.92999999999998,26.5,24.333333333333332
2025-12-19 01:40:00,61.9275,62.48,67.325,217.99,216.72,222.6925,24.25,21.75
2025-12-19 01:50:00,56.370000000000005,57.56999999999999,63.24,218.24,217.21666666666667,222.92999999999998,26.333333333333332,24.0
2025-12-19 02:00:00,56.96666666666667,57.86666666666667,63.93,217.82666666666668,216.63,222.39333333333335,26.833333333333332,24.5
2025-12-19 02:10:00,59.5775,60.315,65.47,217.235,215.9725,221.89249999999998,24.25,21.5
2025-12-19 02:20:00,56.82,57.919999999999995,63.776666666666664,216.76,215.6966666666667,221.50666666666666,26.5,24.0
2025-12-19 02:30:00,60.550000000000004,61.15,66.64,216.82333333333335,215.63333333333333,221.33,26.666666666666668,24.0
2025-12-19 02:40:00,59.167500000000004,60.055,65.58,216.6575,215.665,221.5375,24.5,21.75
2025-12-19 02:50:00,56.870000000000005,57.77,63.876666666666665,217.17666666666665,215.81333333333336,221.74333333333334,26.333333333333332,24.333333333333332
2025-12-19 03:00:00,63.88,64.48,68.81666666666666,217.35333333333332,215.98666666666668,221.86,26.0,23.5
2025-12-19 03:10:00,54.845,55.9525,61.4375,217.9025,216.63,222.4725,24.5,22.25
2025-12-19 03:20:00,60.199999999999996,60.85,66.00333333333333,217.29666666666665,216.22,221.92333333333332,26.833333333333332,24.166666666666668
2025-12-19 03:30:00,59.553333333333335,60.403333333333336,65.51,217.53333333333333,216.34,222.22,24.0,21.0
2025-12-19 03:40:00,56.4825,57.557500000000005,63.25,217.76999999999998,216.4975,222.4675,26.0,23.875
2025-12-19 03:50:00,60.696666666666665,61.050000000000004,65.90333333333334,217.35333333333332,216.16333333333333,222.04333333333332,26.166666666666668,23.833333333333332
2025-12-19 04:00:00,56.72,57.416666666666664,62.74333333333333,217.59,216.22,222.22,23.833333333333332,21.166666666666668
2025-12-19 04:10:00,56.445,57.445,63.065,217.59,216.235,222.025,26.5,23.875
2025-12-19 04:20:00,62.18666666666667,63.04,68.22333333333334,217.05666666666664,215.81000000000003,221.50666666666666,26.5,24.166666666666668
2025-12-19 04:30:00,56.77,57.51666666666667,62.74333333333333,217.05666666666664,215.86666666666667,221.62666666666667,23.833333333333332,21.0
2025-12-19 04:40:00,56.52,57.595,63.25,217.28,216.10500000000002,221.9375,26.25,23.625
2025-12-19 04:50:00,62.19,63.04,68.57000000000001,216.76333333333332,215.51666666666665,221.33333333333334,26.0,23.5
2025-12-19 05:00:00,57.06666666666666,57.86666666666667,62.99,217.12,215.87,221.63,24.166666666666668,21.333333333333332
2025-12-19 05:10:00,56.595,57.7075,63.692499999999995,216.615,215.4,221.0025,26.5,23.875
2025-12-19 05:20:00,60.25,61.053333333333335,65.75666666666667,216.82333333333335,215.63666666666666,221.39,26.166666666666668,23.833333333333332
2025-12-19 05:30:00,56.86666666666667,57.76666666666667,62.843333333333334,216.82000000000002,215.52,221.33,24.333333333333332,21.333333333333332
2025-12-19 05:40:00,57.379999999999995,57.8575,63.805,216.215,214.965,220.6975,26.5,24.0
2025-12-19 05:50:00,56.82,57.870000000000005,63.583333333333336,216.40333333333334,215.11,220.91333333333333,26.5,24.0
2025-12-19 06:00:00,60.946666666666665,61.346666666666664,66.05,216.17,215.11333333333332,221.03333333333333,24.0,21.166666666666668
2025-12-19 06:10:00,56.894999999999996,57.97,63.655,215.6375,214.6575,220.3825,26.125,23.625
2025-12-19 06:20:00,56.72,57.72,63.73333333333333,216.34666666666666,215.75333333333333,221.15333333333334,26.833333333333332,24.0
2025-12-19 06:30:00,60.449999999999996,61.300000000000004,66.05,215.45666666666668,214.64333333333335,220.26666666666665,24.666666666666668,21.833333333333332
2025-12-19 06:40:00,57.1575,57.932500000000005,63.69,215.68,214.8775,220.3825,25.75,23.125
2025-12-19 06:50:00,57.26666666666667,58.02,63.93,215.51666666666665,214.87666666666667,220.38333333333333,26.5,24.333333333333332
2025-12-19 07:00:00,64.77333333333333,64.98,69.26,214.98666666666668,214.11666666666667,219.55666666666664,24.5,21.666666666666668
2025-12-19 07:10:00,56.745,57.894999999999996,63.5825,216.2575,215.445,221.0925,25.875,23.25
2025-12-19 07:20:00,56.919999999999995,57.97,63.63333333333333,216.17333333333332,215.46,220.73666666666668,26.833333333333332,24.166666666666668
2025-12-19 07:30:00,64.02666666666667,65.03,69.01333333333334,215.34,214.58333333333334,220.26666666666665,24.833333333333332,21.833333333333332
2025-12-19 07:40:00,56.894999999999996,58.005,63.805,215.45749999999998,214.9625,220.5125,25.875,23.25
2025-12-19 07:50:00,57.120000000000005,58.31666666666666,64.02333333333333,214.63333333333333,214.17333333333332,219.91,27.0,24.333333333333332
2025-12-19 08:00:00,64.47666666666667,65.27666666666666,69.41000000000001,214.51333333333332,213.88,219.37333333333333,24.166666666666668,21.166666666666668
2025-12-19 08:10:00,57.2325,58.265,64.135,215.415,214.88,220.34,26.0,23.5
2025-12-19 08:20:00,61.98666666666667,62.74,67.67999999999999,214.21666666666667,213.88333333333333,219.43666666666664,26.666666666666668,24.166666666666668
2025-12-19 08:30:00,61.79333333333333,62.49,67.53333333333333,213.92,213.41,218.66666666666666,23.666666666666668,21.0
2025-12-19 08:40:00,57.975,58.935,64.8425,214.4375,213.825,219.095,26.375,24.0
2025-12-19 08:50:00,66.46333333333332,67.06666666666666,72.72,213.98000000000002,213.47333333333333,218.7266666666667,24.666666666666668,22.0
2025-12-19 09:00:00,58.06333333333333,59.21,69.40666666666665,214.33333333333334,213.71,218.78,25.666666666666668,23.166666666666668
2025-12-19 09:10:00,64.35,66.0225,74.4675,215.0575,214.48250000000002,219.63,25.75,23.75
2025-12-19 09:20:00,57.96,58.91,64.86666666666667,214.98666666666668,214.40666666666667,219.67,25.333333333333332,23.333333333333332
2025-12-19 09:30:00,62.98333333333333,63.78666666666666,68.71666666666665,213.20666666666668,213.00666666666666,218.25,27.0,24.833333333333332
2025-12-19 09:40:00,61.815,62.965,67.4325,213.37,212.85750000000002,218.0325,24.625,22.625
2025-12-19 09:50:00,58.81,59.660000000000004,66.98666666666666,214.98666666666668,214.23333333333335,219.49666666666667,26.833333333333332,24.833333333333332
2025-12-19 10:00:00,66.61333333333333,67.17,71.28666666666668,214.39333333333332,213.88,219.0233333333333,24.166666666666668,22.5
2025-12-19 10:10:00,58.6475,59.6075,65.6925,215.105,214.615,219.7625,26.5,24.375
2025-12-19 10:20:00,66.66,67.56333333333333,72.12666666666667,213.92,213.35333333333332,218.55000000000004,24.5,22.666666666666668
2025-12-19 10:30:00,58.56,59.56,65.21333333333332,216.04999999999998,215.34666666666666,220.67999999999998,26.5,24.333333333333332
2025-12-19 10:40:00,68.305,68.895,72.62,214.5275,213.9575,219.23,25.0,23.25
2025-12-19 10:50:00,59.01,59.60999999999999,67.08999999999999,215.10333333333332,214.41,219.67,26.5,24.5
2025-12-19 11:00:00,68.05333333333333,68.31,71.58,213.09,212.65333333333334,217.66,24.5,22.833333333333332
2025-12-19 11:10:00,59.135000000000005,60.055,65.655,214.39249999999998,213.6925,219.05,26.0,24.25
2025-12-19 11:20:00,67.21,68.51,72.07666666666667,213.9766666666667,213.35666666666665,218.84333333333333,24.166666666666668,22.5
2025-12-19 11:30:00,59.35666666666666,61.050000000000004,66.10000000000001,214.51333333333332,213.88,219.14,26.5,24.833333333333332
2025-12-19 11:40:00,65.4325,66.5825,73.1375,213.8625,213.21,218.5175,25.0,22.75
2025-12-19 11:50:00,63.48,64.78,72.02666666666666,215.28,214.70000000000002,219.96666666666667,26.666666666666668,24.833333333333332
2025-12-19 12:00:00,66.66333333333334,67.81333333333333,72.27333333333333,215.75666666666666,215.23000000000002,220.61666666666667,24.0,23.0
2025-12-19 12:10:00,61.74249999999999,62.855000000000004,69.9175,215.325,214.8775,220.205,26.0,24.0
2025-12-19 12:20:00,63.68,64.68,72.47333333333333,215.99333333333334,215.34333333333333,220.74,24.166666666666668,22.166666666666668
2025-12-19 12:30:00,63.78,64.92666666666666,70.74333333333334,215.4,214.93666666666664,220.02666666666664,26.5,24.333333333333332
2025-12-19 12:40:00,62.2275,64.0475,69.1,215.6375,215.005,220.205,24.625,22.25
2025-12-19 12:50:00,67.31,68.66000000000001,72.77,215.75666666666666,215.04999999999998,220.5,26.0,24.0
2025-12-19 13:00:00,62.38666666666666,64.18333333333334,69.50666666666666,216.11,215.46333333333334,220.85666666666665,24.5,22.0
2025-12-19 13:10:00,64.6125,66.32249999999999,72.7275,216.48,215.93,221.095,25.625,23.75
2025-12-19 13:20:00,58.95666666666667,60.553333333333335,66.44666666666667,216.58333333333334,215.98666666666668,221.21333333333334,24.666666666666668,22.666666666666668
2025-12-19 13:30:00,67.50666666666666,68.96,72.47,215.04666666666665,214.70000000000002,219.67,25.833333333333332,23.833333333333332
2025-12-19 13:40:00,61.93,63.56,70.8775,215.76749999999998,215.05,219.7175,24.875,22.875
2025-12-19 13:50:00,67.75666666666666,68.75666666666667,73.51,216.29,215.69333333333336,220.91333333333333,25.5,23.0
2025-12-19 14:00:00,59.20666666666667,60.85333333333333,66.25,216.64333333333335,216.04666666666665,221.33333333333334,24.833333333333332,22.333333333333332
2025-12-19 14:10:00,65.4325,67.2925,70.4,215.46,214.8775,220.2025,25.25,22.375
